,event_id,load_id,trip_id,event_type,facility_id,scheduled_datetime,actual_datetime,detention_minutes,on_time_flag,location_city,location_state
125650,EVT00125651,LOAD00062826,TRIP00062826,Pickup,FAC00003,2026-03-18 15:00:00.000000,2026-03-18 15:35:59.976136,5.0,True,New York,NY
125651,EVT00125652,LOAD00062826,TRIP00062826,Delivery,FAC00012,2026-03-19 00:53:59.976136,2026-03-19 01:53:32.734986,34.0,True,Columbus,OH
125652,EVT00125653,LOAD00062827,TRIP00062827,Pickup,FAC00049,2026-03-18 18:00:00.000000,2026-03-18 16:32:50.156945,59.0,True,Charlotte,NC
125653,EVT00125654,LOAD00062827,TRIP00062827,Delivery,FAC00033,2026-03-20 15:26:50.156945,,,,Seattle,WA
125654,EVT00125655,LOAD00062828,TRIP00062828,Pickup,FAC00023,2026-03-18 09:00:00.000000,2026-03-18 12:45:08.139034,52.0,False,Dallas,TX
125655,EVT00125656,LOAD00062828,TRIP00062828,Delivery,FAC00007,2026-03-19 02:15:08.139034,2026-03-19 00:02:21.632403,157.0,False,Denver,CO
125656,EVT00125657,LOAD00062829,TRIP00062829,Pickup,FAC00021,2026-03-18 10:00:00.000000,2026-03-18 13:06:40.135921,54.0,False,Miami,FL
125657,EVT00125658,LOAD00062829,TRIP00062829,Delivery,FAC00038,2026-03-19 11:06:40.135921,2026-03-19 08:35:31.843836,26.0,False,Dallas,TX
125658,EVT00125659,LOAD00062830,TRIP00062830,Pickup,FAC00036,2026-03-18 09:00:00.000000,2026-03-18 10:47:48.619538,155.0,True,Kansas City,MO
125659,EVT00125660,LOAD00062830,TRIP00062830,Delivery,FAC00035,2026-03-18 19:59:48.619538,2026-03-18 19:28:49.572453,101.0,True,Indianapolis,IN
125660,EVT00125661,LOAD00062831,TRIP00062831,Pickup,FAC00033,2026-03-18 13:00:00.000000,2026-03-18 12:52:25.930193,163.0,True,Phoenix,AZ
125661,EVT00125662,LOAD00062831,TRIP00062831,Delivery,FAC00004,2026-03-20 10:34:25.930193,,,,Philadelphia,PA
125662,EVT00125663,LOAD00062832,TRIP00062832,Pickup,FAC00017,2026-03-18 16:00:00.000000,2026-03-18 17:56:54.635548,128.0,True,Seattle,WA
125663,EVT00125664,LOAD00062832,TRIP00062832,Delivery,FAC00047,2026-03-20 11:20:54.635548,2026-03-20 11:03:24.059299,51.0,True,Houston,TX
125664,EVT00125665,LOAD00062833,TRIP00062833,Pickup,FAC00012,2026-03-18 10:00:00.000000,2026-03-18 13:24:39.860487,169.0,False,Chicago,IL
125665,EVT00125666,LOAD00062833,TRIP00062833,Delivery,FAC00005,2026-03-19 01:54:39.860487,2026-03-18 23:50:53.502479,87.0,False,Charlotte,NC
125666,EVT00125667,LOAD00062834,TRIP00062834,Pickup,FAC00036,2026-03-18 18:00:00.000000,2026-03-18 21:00:48.462822,104.0,False,Dallas,TX
125667,EVT00125668,LOAD00062834,TRIP00062834,Delivery,FAC00050,2026-03-19 13:48:48.462822,2026-03-19 14:38:01.469532,144.0,True,Indianapolis,IN
125668,EVT00125669,LOAD00062835,TRIP00062835,Pickup,FAC00033,2026-03-18 16:00:00.000000,2026-03-18 19:03:07.328671,67.0,False,Miami,FL
125669,EVT00125670,LOAD00062835,TRIP00062835,Delivery,FAC00004,2026-03-20 08:33:07.328671,2026-03-20 09:16:42.058695,0.0,True,Denver,CO
125670,EVT00125671,LOAD00062836,TRIP00062836,Pickup,FAC00030,2026-03-18 08:00:00.000000,2026-03-18 09:48:56.086631,146.0,True,Kansas City,MO
125671,EVT00125672,LOAD00062836,TRIP00062836,Delivery,FAC00049,2026-03-19 02:00:56.086631,2026-03-19 05:05:34.045663,149.0,False,Atlanta,GA
125672,EVT00125673,LOAD00062837,TRIP00062837,Pickup,FAC00017,2026-03-18 17:00:00.000000,2026-03-18 16:52:03.371344,146.0,True,Chicago,IL
125673,EVT00125674,LOAD00062837,TRIP00062837,Delivery,FAC00018,2026-03-19 20:16:03.371344,2026-03-19 21:50:07.377391,231.0,True,Las Vegas,NV
125674,EVT00125675,LOAD00062838,TRIP00062838,Pickup,FAC00010,2026-03-18 15:00:00.000000,2026-03-18 17:12:54.465515,126.0,False,Phoenix,AZ
125675,EVT00125676,LOAD00062838,TRIP00062838,Delivery,FAC00016,2026-03-20 16:18:54.465515,,,,Philadelphia,PA
125676,EVT00125677,LOAD00062839,TRIP00062839,Pickup,FAC00025,2026-03-18 12:00:00.000000,2026-03-18 14:01:15.007533,0.0,False,Columbus,OH
125677,EVT00125678,LOAD00062839,TRIP00062839,Delivery,FAC00030,2026-03-20 04:13:15.007533,2026-03-20 02:18:37.028157,163.0,True,Portland,OR
125678,EVT00125679,LOAD00062840,TRIP00062840,Pickup,FAC00050,2026-03-18 09:00:00.000000,2026-03-18 07:25:26.667713,156.0,True,Minneapolis,MN
125679,EVT00125680,LOAD00062840,TRIP00062840,Delivery,FAC00039,2026-03-19 03:31:26.667713,2026-03-19 01:59:14.442439,235.0,True,Atlanta,GA
125680,EVT00125681,LOAD00062841,TRIP00062841,Pickup,FAC00015,2026-03-18 12:00:00.000000,2026-03-18 11:48:25.984884,46.0,True,Minneapolis,MN
125681,EVT00125682,LOAD00062841,TRIP00062841,Delivery,FAC00021,2026-03-19 18:48:25.984884,2026-03-19 22:25:00.109832,170.0,False,Los Angeles,CA
125682,EVT00125683,LOAD00062842,TRIP00062842,Pickup,FAC00032,2026-03-18 08:00:00.000000,2026-03-18 08:22:44.283002,100.0,True,Kansas City,MO
125683,EVT00125684,LOAD00062842,TRIP00062842,Delivery,FAC00040,2026-03-19 00:46:44.283002,2026-03-19 03:49:40.234615,222.0,False,Charlotte,NC
125684,EVT00125685,LOAD00062843,TRIP00062843,Pickup,FAC00026,2026-03-18 09:00:00.000000,2026-03-18 11:52:58.355511,120.0,False,Memphis,TN
125685,EVT00125686,LOAD00062843,TRIP00062843,Delivery,FAC00019,2026-03-19 20:16:58.355511,2026-03-20 00:04:25.783187,231.0,False,Los Angeles,CA
125686,EVT00125687,LOAD00062844,TRIP00062844,Pickup,FAC00009,2026-03-18 13:00:00.000000,2026-03-18 11:26:33.119713,9.0,True,Portland,OR
125687,EVT00125688,LOAD00062844,TRIP00062844,Delivery,FAC00033,2026-03-20 05:14:33.119713,2026-03-20 06:59:53.651651,152.0,True,Columbus,OH
125688,EVT00125689,LOAD00062845,TRIP00062845,Pickup,FAC00032,2026-03-18 16:00:00.000000,2026-03-18 17:59:35.238968,41.0,True,Chicago,IL
125689,EVT00125690,LOAD00062845,TRIP00062845,Delivery,FAC00006,2026-03-20 03:23:35.238968,2026-03-20 05:09:59.141477,15.0,True,Las Vegas,NV
125690,EVT00125691,LOAD00062846,TRIP00062846,Pickup,FAC00037,2026-03-18 07:00:00.000000,2026-03-18 05:32:51.416732,65.0,True,Dallas,TX
125691,EVT00125692,LOAD00062846,TRIP00062846,Delivery,FAC00043,2026-03-19 12:20:51.416732,2026-03-19 09:22:30.496884,102.0,False,New York,NY
125692,EVT00125693,LOAD00062847,TRIP00062847,Pickup,FAC00018,2026-03-18 14:00:00.000000,2026-03-18 14:36:50.223486,11.0,True,Phoenix,AZ
125693,EVT00125694,LOAD00062847,TRIP00062847,Delivery,FAC00003,2026-03-19 11:12:50.223486,2026-03-19 12:45:17.214876,88.0,True,Kansas City,MO
125694,EVT00125695,LOAD00062848,TRIP00062848,Pickup,FAC00016,2026-03-19 15:00:00.000000,2026-03-19 17:50:36.258459,123.0,False,Portland,OR
125695,EVT00125696,LOAD00062848,TRIP00062848,Delivery,FAC00043,2026-03-21 16:08:36.258459,,,,Columbus,OH
125696,EVT00125697,LOAD00062849,TRIP00062849,Pickup,FAC00021,2026-03-19 17:00:00.000000,2026-03-19 18:27:43.543097,95.0,True,Kansas City,MO
125697,EVT00125698,LOAD00062849,TRIP00062849,Delivery,FAC00041,2026-03-20 11:27:43.543097,2026-03-20 12:41:25.212819,144.0,True,Charlotte,NC
125698,EVT00125699,LOAD00062850,TRIP00062850,Pickup,FAC00034,2026-03-19 18:00:00.000000,2026-03-19 17:10:30.378696,125.0,True,Houston,TX
125699,EVT00125700,LOAD00062850,TRIP00062850,Delivery,FAC00017,2026-03-20 04:16:30.378696,2026-03-20 07:02:33.483700,0.0,False,Memphis,TN
125700,EVT00125701,LOAD00062851,TRIP00062851,Pickup,FAC00021,2026-03-19 17:00:00.000000,2026-03-19 16:15:35.967014,1.0,True,Seattle,WA
125701,EVT00125702,LOAD00062851,TRIP00062851,Delivery,FAC00042,2026-03-21 09:09:35.967014,,,,Houston,TX
125702,EVT00125703,LOAD00062852,TRIP00062852,Pickup,FAC00032,2026-03-19 13:00:00.000000,2026-03-19 16:12:19.962617,36.0,False,Philadelphia,PA
125703,EVT00125704,LOAD00062852,TRIP00062852,Delivery,FAC00038,2026-03-20 14:06:19.962617,,,,Minneapolis,MN
125704,EVT00125705,LOAD00062853,TRIP00062853,Pickup,FAC00050,2026-03-19 15:00:00.000000,2026-03-19 18:50:56.844813,116.0,False,Las Vegas,NV
125705,EVT00125706,LOAD00062853,TRIP00062853,Delivery,FAC00032,2026-03-20 16:44:56.844813,,,,Dallas,TX
125706,EVT00125707,LOAD00062854,TRIP00062854,Pickup,FAC00025,2026-03-19 13:00:00.000000,2026-03-19 16:57:51.696563,114.0,False,Philadelphia,PA
125707,EVT00125708,LOAD00062854,TRIP00062854,Delivery,FAC00027,2026-03-20 14:09:51.696563,2026-03-20 13:13:43.376576,52.0,True,Minneapolis,MN
125708,EVT00125709,LOAD00062855,TRIP00062855,Pickup,FAC00008,2026-03-19 09:00:00.000000,2026-03-19 10:30:46.174336,0.0,True,Las Vegas,NV
125709,EVT00125710,LOAD00062855,TRIP00062855,Delivery,FAC00025,2026-03-19 15:30:46.174336,2026-03-19 20:03:23.042369,183.0,False,Los Angeles,CA
125710,EVT00125711,LOAD00062856,TRIP00062856,Pickup,FAC00016,2026-03-19 11:00:00.000000,2026-03-19 13:16:30.736823,109.0,False,Las Vegas,NV
125711,EVT00125712,LOAD00062856,TRIP00062856,Delivery,FAC00030,2026-03-21 11:10:30.736823,,,,New York,NY
125712,EVT00125713,LOAD00062857,TRIP00062857,Pickup,FAC00021,2026-03-19 16:00:00.000000,2026-03-19 18:05:27.429544,59.0,False,Philadelphia,PA
125713,EVT00125714,LOAD00062857,TRIP00062857,Delivery,FAC00038,2026-03-21 18:29:27.429544,,,,Seattle,WA
125714,EVT00125715,LOAD00062858,TRIP00062858,Pickup,FAC00013,2026-03-19 17:00:00.000000,2026-03-19 15:17:20.755174,95.0,True,Miami,FL
125715,EVT00125716,LOAD00062858,TRIP00062858,Delivery,FAC00023,2026-03-22 05:05:20.755174,,,,Seattle,WA
125716,EVT00125717,LOAD00062859,TRIP00062859,Pickup,FAC00046,2026-03-19 14:00:00.000000,2026-03-19 13:32:08.981729,146.0,True,Denver,CO
125717,EVT00125718,LOAD00062859,TRIP00062859,Delivery,FAC00007,2026-03-20 01:08:08.981729,2026-03-20 06:34:43.420998,138.0,False,Kansas City,MO
125718,EVT00125719,LOAD00062860,TRIP00062860,Pickup,FAC00008,2026-03-19 17:00:00.000000,2026-03-19 17:14:19.294814,68.0,True,Minneapolis,MN
125719,EVT00125720,LOAD00062860,TRIP00062860,Delivery,FAC00046,2026-03-21 04:44:19.294814,,,,Los Angeles,CA
125720,EVT00125721,LOAD00062861,TRIP00062861,Pickup,FAC00032,2026-03-19 09:00:00.000000,2026-03-19 08:26:41.880556,53.0,True,Las Vegas,NV
125721,EVT00125722,LOAD00062861,TRIP00062861,Delivery,FAC00031,2026-03-21 11:08:41.880556,,,,New York,NY
125722,EVT00125723,LOAD00062862,TRIP00062862,Pickup,FAC00029,2026-03-19 11:00:00.000000,2026-03-19 13:15:10.946389,117.0,False,Miami,FL
125723,EVT00125724,LOAD00062862,TRIP00062862,Delivery,FAC00046,2026-03-20 22:21:10.946389,,,,Denver,CO
125724,EVT00125725,LOAD00062863,TRIP00062863,Pickup,FAC00045,2026-03-19 17:00:00.000000,2026-03-19 18:48:29.456567,97.0,True,Charlotte,NC
125725,EVT00125726,LOAD00062863,TRIP00062863,Delivery,FAC00017,2026-03-20 06:18:29.456567,2026-03-20 04:05:45.927524,51.0,False,Memphis,TN
125726,EVT00125727,LOAD00062864,TRIP00062864,Pickup,FAC00027,2026-03-19 07:00:00.000000,2026-03-19 09:50:19.871951,13.0,False,Miami,FL
125727,EVT00125728,LOAD00062864,TRIP00062864,Delivery,FAC00045,2026-03-20 20:26:19.871951,,,,Denver,CO
125728,EVT00125729,LOAD00062865,TRIP00062865,Pickup,FAC00003,2026-03-19 13:00:00.000000,2026-03-19 14:17:32.756465,178.0,True,Kansas City,MO
125729,EVT00125730,LOAD00062865,TRIP00062865,Delivery,FAC00042,2026-03-20 21:05:32.756465,,,,Portland,OR
125730,EVT00125731,LOAD00062866,TRIP00062866,Pickup,FAC00023,2026-03-19 16:00:00.000000,2026-03-19 14:33:07.968068,126.0,True,Philadelphia,PA
125731,EVT00125732,LOAD00062866,TRIP00062866,Delivery,FAC00016,2026-03-21 12:03:07.968068,,,,Seattle,WA
125732,EVT00125733,LOAD00062867,TRIP00062867,Pickup,FAC00034,2026-03-19 13:00:00.000000,2026-03-19 13:14:35.746888,60.0,True,Miami,FL
125733,EVT00125734,LOAD00062867,TRIP00062867,Delivery,FAC00044,2026-03-21 14:32:35.746888,,,,Seattle,WA
125734,EVT00125735,LOAD00062868,TRIP00062868,Pickup,FAC00023,2026-03-19 06:00:00.000000,2026-03-19 04:03:26.274183,0.0,True,Seattle,WA
125735,EVT00125736,LOAD00062868,TRIP00062868,Delivery,FAC00012,2026-03-20 14:51:26.274183,,,,Houston,TX
125736,EVT00125737,LOAD00062869,TRIP00062869,Pickup,FAC00016,2026-03-19 15:00:00.000000,2026-03-19 16:36:40.235196,65.0,True,Chicago,IL
125737,EVT00125738,LOAD00062869,TRIP00062869,Delivery,FAC00003,2026-03-20 03:30:40.235196,2026-03-20 03:25:16.206978,5.0,True,Charlotte,NC
125738,EVT00125739,LOAD00062870,TRIP00062870,Pickup,FAC00038,2026-03-19 14:00:00.000000,2026-03-19 17:08:00.326003,167.0,False,Houston,TX
125739,EVT00125740,LOAD00062870,TRIP00062870,Delivery,FAC00044,2026-03-20 13:26:00.326003,2026-03-20 11:25:39.935249,127.0,False,Detroit,MI
125740,EVT00125741,LOAD00062871,TRIP00062871,Pickup,FAC00008,2026-03-19 07:00:00.000000,2026-03-19 06:44:59.396222,28.0,True,Denver,CO
125741,EVT00125742,LOAD00062871,TRIP00062871,Delivery,FAC00048,2026-03-19 20:08:59.396222,2026-03-19 21:05:45.467858,184.0,True,Kansas City,MO
125742,EVT00125743,LOAD00062872,TRIP00062872,Pickup,FAC00026,2026-03-19 17:00:00.000000,2026-03-19 20:55:04.066554,71.0,False,Columbus,OH
125743,EVT00125744,LOAD00062872,TRIP00062872,Delivery,FAC00047,2026-03-20 11:19:04.066554,2026-03-20 09:02:04.938480,146.0,False,Minneapolis,MN
125744,EVT00125745,LOAD00062873,TRIP00062873,Pickup,FAC00042,2026-03-19 14:00:00.000000,2026-03-19 17:56:21.731978,166.0,False,Denver,CO
125745,EVT00125746,LOAD00062873,TRIP00062873,Delivery,FAC00011,2026-03-20 05:44:21.731978,2026-03-20 04:20:23.339200,32.0,True,Kansas City,MO
125746,EVT00125747,LOAD00062874,TRIP00062874,Pickup,FAC00031,2026-03-19 09:00:00.000000,2026-03-19 11:49:35.544975,72.0,False,Las Vegas,NV
125747,EVT00125748,LOAD00062874,TRIP00062874,Delivery,FAC00015,2026-03-20 11:43:35.544975,2026-03-20 12:41:43.659288,183.0,True,Kansas City,MO
125748,EVT00125749,LOAD00062875,TRIP00062875,Pickup,FAC00037,2026-03-19 16:00:00.000000,2026-03-19 17:55:32.040284,153.0,True,Miami,FL
125749,EVT00125750,LOAD00062875,TRIP00062875,Delivery,FAC00050,2026-03-21 07:01:32.040284,,,,Denver,CO
125750,EVT00125751,LOAD00062876,TRIP00062876,Pickup,FAC00017,2026-03-19 16:00:00.000000,2026-03-19 14:23:44.433085,161.0,True,Chicago,IL
125751,EVT00125752,LOAD00062876,TRIP00062876,Delivery,FAC00016,2026-03-20 20:41:44.433085,,,,Las Vegas,NV
125752,EVT00125753,LOAD00062877,TRIP00062877,Pickup,FAC00043,2026-03-19 15:00:00.000000,2026-03-19 16:21:47.058332,0.0,True,Denver,CO
125753,EVT00125754,LOAD00062877,TRIP00062877,Delivery,FAC00017,2026-03-20 02:45:47.058332,2026-03-20 06:43:56.392181,53.0,False,Kansas City,MO
125754,EVT00125755,LOAD00062878,TRIP00062878,Pickup,FAC00022,2026-03-19 10:00:00.000000,2026-03-19 13:58:03.902520,50.0,False,Portland,OR
125755,EVT00125756,LOAD00062878,TRIP00062878,Delivery,FAC00038,2026-03-19 16:46:03.902520,2026-03-19 18:08:43.909850,15.0,True,Seattle,WA
125756,EVT00125757,LOAD00062879,TRIP00062879,Pickup,FAC00029,2026-03-19 07:00:00.000000,2026-03-19 06:35:13.026239,15.0,True,Chicago,IL
125757,EVT00125758,LOAD00062879,TRIP00062879,Delivery,FAC00044,2026-03-20 16:35:13.026239,,,,Las Vegas,NV
125758,EVT00125759,LOAD00062880,TRIP00062880,Pickup,FAC00017,2026-03-19 13:00:00.000000,2026-03-19 15:52:34.714487,48.0,False,Houston,TX
125759,EVT00125760,LOAD00062880,TRIP00062880,Delivery,FAC00029,2026-03-21 04:40:34.714487,,,,Portland,OR
125760,EVT00125761,LOAD00062881,TRIP00062881,Pickup,FAC00006,2026-03-19 16:00:00.000000,2026-03-19 17:45:16.111380,0.0,True,Columbus,OH
125761,EVT00125762,LOAD00062881,TRIP00062881,Delivery,FAC00016,2026-03-21 04:33:16.111380,,,,Los Angeles,CA
125762,EVT00125763,LOAD00062882,TRIP00062882,Pickup,FAC00038,2026-03-19 11:00:00.000000,2026-03-19 12:09:13.299829,145.0,True,Seattle,WA
125763,EVT00125764,LOAD00062882,TRIP00062882,Delivery,FAC00005,2026-03-21 01:51:13.299829,,,,Indianapolis,IN
125764,EVT00125765,LOAD00062883,TRIP00062883,Pickup,FAC00043,2026-03-19 08:00:00.000000,2026-03-19 07:13:06.909119,97.0,True,Miami,FL
125765,EVT00125766,LOAD00062883,TRIP00062883,Delivery,FAC00028,2026-03-20 23:19:06.909119,,,,Denver,CO
125766,EVT00125767,LOAD00062884,TRIP00062884,Pickup,FAC00050,2026-03-19 06:00:00.000000,2026-03-19 04:27:37.659354,144.0,True,Houston,TX
125767,EVT00125768,LOAD00062884,TRIP00062884,Delivery,FAC00043,2026-03-20 16:57:37.659354,,,,Portland,OR
125768,EVT00125769,LOAD00062885,TRIP00062885,Pickup,FAC00040,2026-03-19 13:00:00.000000,2026-03-19 12:21:16.166429,9.0,True,Columbus,OH
125769,EVT00125770,LOAD00062885,TRIP00062885,Delivery,FAC00040,2026-03-19 21:03:16.166429,2026-03-19 18:08:03.606997,139.0,False,Philadelphia,PA
125770,EVT00125771,LOAD00062886,TRIP00062886,Pickup,FAC00025,2026-03-19 10:00:00.000000,2026-03-19 12:41:00.705846,137.0,False,Seattle,WA
125771,EVT00125772,LOAD00062886,TRIP00062886,Delivery,FAC00006,2026-03-21 07:05:00.705846,,,,Houston,TX
125772,EVT00125773,LOAD00062887,TRIP00062887,Pickup,FAC00010,2026-03-19 11:00:00.000000,2026-03-19 13:37:50.286557,0.0,False,Columbus,OH
125773,EVT00125774,LOAD00062887,TRIP00062887,Delivery,FAC00047,2026-03-20 00:37:50.286557,2026-03-19 23:52:57.564161,48.0,True,Kansas City,MO
125774,EVT00125775,LOAD00062888,TRIP00062888,Pickup,FAC00015,2026-03-19 10:00:00.000000,2026-03-19 09:06:31.480713,36.0,True,Columbus,OH
125775,EVT00125776,LOAD00062888,TRIP00062888,Delivery,FAC00046,2026-03-21 03:36:31.480713,,,,Portland,OR
125776,EVT00125777,LOAD00062889,TRIP00062889,Pickup,FAC00050,2026-03-19 10:00:00.000000,2026-03-19 09:09:34.863350,158.0,True,Philadelphia,PA
125777,EVT00125778,LOAD00062889,TRIP00062889,Delivery,FAC00048,2026-03-20 04:03:34.863350,2026-03-20 05:44:30.803367,153.0,True,Minneapolis,MN
125778,EVT00125779,LOAD00062890,TRIP00062890,Pickup,FAC00023,2026-03-19 17:00:00.000000,2026-03-19 20:58:09.610793,48.0,False,Minneapolis,MN
125779,EVT00125780,LOAD00062890,TRIP00062890,Delivery,FAC00047,2026-03-20 15:34:09.610793,,,,Houston,TX
125780,EVT00125781,LOAD00062891,TRIP00062891,Pickup,FAC00016,2026-03-19 17:00:00.000000,2026-03-19 19:15:57.620930,98.0,False,Philadelphia,PA
125781,EVT00125782,LOAD00062891,TRIP00062891,Delivery,FAC00050,2026-03-20 16:03:57.620930,,,,Minneapolis,MN
125782,EVT00125783,LOAD00062892,TRIP00062892,Pickup,FAC00033,2026-03-19 11:00:00.000000,2026-03-19 09:33:13.543981,111.0,True,New York,NY
125783,EVT00125784,LOAD00062892,TRIP00062892,Delivery,FAC00036,2026-03-19 19:51:13.543981,2026-03-20 01:30:44.463108,157.0,False,Columbus,OH
125784,EVT00125785,LOAD00062893,TRIP00062893,Pickup,FAC00004,2026-03-19 08:00:00.000000,2026-03-19 09:33:18.773290,16.0,True,Kansas City,MO
125785,EVT00125786,LOAD00062893,TRIP00062893,Delivery,FAC00044,2026-03-19 19:27:18.773290,2026-03-19 18:03:32.766793,222.0,True,Indianapolis,IN
125786,EVT00125787,LOAD00062894,TRIP00062894,Pickup,FAC00020,2026-03-19 18:00:00.000000,2026-03-19 16:54:10.467306,173.0,True,Phoenix,AZ
125787,EVT00125788,LOAD00062894,TRIP00062894,Delivery,FAC00045,2026-03-20 16:00:10.467306,,,,Kansas City,MO
125788,EVT00125789,LOAD00062895,TRIP00062895,Pickup,FAC00046,2026-03-19 08:00:00.000000,2026-03-19 09:30:28.868863,84.0,True,Atlanta,GA
125789,EVT00125790,LOAD00062895,TRIP00062895,Delivery,FAC00014,2026-03-19 21:54:28.868863,2026-03-19 21:23:23.815415,189.0,True,Miami,FL
125790,EVT00125791,LOAD00062896,TRIP00062896,Pickup,FAC00015,2026-03-19 17:00:00.000000,2026-03-19 19:49:03.150696,109.0,False,Chicago,IL
125791,EVT00125792,LOAD00062896,TRIP00062896,Delivery,FAC00008,2026-03-20 06:37:03.150696,2026-03-20 12:02:32.298434,32.0,False,Charlotte,NC
125792,EVT00125793,LOAD00062897,TRIP00062897,Pickup,FAC00003,2026-03-19 06:00:00.000000,2026-03-19 04:44:26.891279,53.0,True,Columbus,OH
125793,EVT00125794,LOAD00062897,TRIP00062897,Delivery,FAC00035,2026-03-19 14:02:26.891279,2026-03-19 11:21:15.468527,205.0,False,Philadelphia,PA
125794,EVT00125795,LOAD00062898,TRIP00062898,Pickup,FAC00010,2026-03-19 13:00:00.000000,2026-03-19 14:13:56.799672,0.0,True,Dallas,TX
125795,EVT00125796,LOAD00062898,TRIP00062898,Delivery,FAC00034,2026-03-20 20:43:56.799672,,,,New York,NY
125796,EVT00125797,LOAD00062899,TRIP00062899,Pickup,FAC00043,2026-03-19 10:00:00.000000,2026-03-19 13:15:14.463336,41.0,False,Chicago,IL
125797,EVT00125798,LOAD00062899,TRIP00062899,Delivery,FAC00004,2026-03-21 05:15:14.463336,,,,Portland,OR
125798,EVT00125799,LOAD00062900,TRIP00062900,Pickup,FAC00037,2026-03-19 06:00:00.000000,2026-03-19 05:02:12.276114,95.0,True,Phoenix,AZ
125799,EVT00125800,LOAD00062900,TRIP00062900,Delivery,FAC00049,2026-03-20 00:56:12.276114,2026-03-20 02:55:56.394138,212.0,True,Kansas City,MO
125800,EVT00125801,LOAD00062901,TRIP00062901,Pickup,FAC00034,2026-03-19 16:00:00.000000,2026-03-19 18:11:18.084774,174.0,False,Las Vegas,NV
125801,EVT00125802,LOAD00062901,TRIP00062901,Delivery,FAC00005,2026-03-21 18:23:18.084774,,,,New York,NY
125802,EVT00125803,LOAD00062902,TRIP00062902,Pickup,FAC00027,2026-03-19 18:00:00.000000,2026-03-19 17:24:35.650240,12.0,True,Columbus,OH
125803,EVT00125804,LOAD00062902,TRIP00062902,Delivery,FAC00022,2026-03-20 06:18:35.650240,2026-03-20 06:20:15.335178,111.0,True,Kansas City,MO
125804,EVT00125805,LOAD00062903,TRIP00062903,Pickup,FAC00044,2026-03-19 09:00:00.000000,2026-03-19 07:17:44.739116,18.0,True,Philadelphia,PA
125805,EVT00125806,LOAD00062903,TRIP00062903,Delivery,FAC00031,2026-03-20 05:47:44.739116,2026-03-20 06:25:30.804515,99.0,True,Minneapolis,MN
125806,EVT00125807,LOAD00062904,TRIP00062904,Pickup,FAC00041,2026-03-19 09:00:00.000000,2026-03-19 07:19:36.410312,93.0,True,Houston,TX
125807,EVT00125808,LOAD00062904,TRIP00062904,Delivery,FAC00044,2026-03-20 18:31:36.410312,,,,Seattle,WA
125808,EVT00125809,LOAD00062905,TRIP00062905,Pickup,FAC00029,2026-03-19 07:00:00.000000,2026-03-19 07:22:51.633079,164.0,True,Miami,FL
125809,EVT00125810,LOAD00062905,TRIP00062905,Delivery,FAC00040,2026-03-21 11:52:51.633079,,,,Seattle,WA
125810,EVT00125811,LOAD00062906,TRIP00062906,Pickup,FAC00041,2026-03-19 10:00:00.000000,2026-03-19 09:37:05.038297,0.0,True,Kansas City,MO
125811,EVT00125812,LOAD00062906,TRIP00062906,Delivery,FAC00025,2026-03-19 21:49:05.038297,2026-03-19 22:51:27.566317,163.0,True,Atlanta,GA
125812,EVT00125813,LOAD00062907,TRIP00062907,Pickup,FAC00039,2026-03-19 11:00:00.000000,2026-03-19 14:15:59.269024,178.0,False,Seattle,WA
125813,EVT00125814,LOAD00062907,TRIP00062907,Delivery,FAC00014,2026-03-21 01:27:59.269024,,,,Indianapolis,IN
125814,EVT00125815,LOAD00062908,TRIP00062908,Pickup,FAC00022,2026-03-19 10:00:00.000000,2026-03-19 13:03:52.837717,105.0,False,Atlanta,GA
125815,EVT00125816,LOAD00062908,TRIP00062908,Delivery,FAC00027,2026-03-20 00:15:52.837717,2026-03-19 21:24:10.806189,188.0,False,Chicago,IL
125816,EVT00125817,LOAD00062909,TRIP00062909,Pickup,FAC00002,2026-03-19 18:00:00.000000,2026-03-19 19:20:59.509448,167.0,True,Philadelphia,PA
